/* CONJUNTOS */
param N_total:= 3442 ;

/* PARAMETROS */
param P:= 2043.0 ;
param R:= 100.0 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
72 583990.399829 4495630.637207 1 0.0000
73 588944.824814 4499071.813803 1 0.0000
74 589379.980350 4503467.585349 1 0.0000
75 592023.277795 4496461.137050 1 0.0000
76 585430.899749 4504843.910473 1 0.0000
77 593662.321476 4499850.362073 1 0.0000
78 590667.659825 4498087.616284 1 0.0000
79 584867.626823 4494376.003130 1 0.0000
80 594362.731485 4503512.050003 1 0.0000
81 594303.546792 4503973.656143 1 0.0000
82 591259.679382 4501555.643905 1 0.0000
83 585860.449546 4504104.045925 1 0.0000
84 592002.059748 4502566.755085 1 0.0000
85 592364.152324 4501621.940918 1 0.0000
86 595516.711722 4504534.443386 1 0.0000
87 588992.286448 4504921.302218 1 0.0000
88 584663.367844 4504489.312149 1 0.0000
89 588618.544771 4503138.961268 1 0.0000
90 586800.780524 4500143.242032 1 0.0000
91 590010.792872 4505421.370848 1 0.0000
92 591882.732274 4506440.963447 1 0.0000
93 585241.733541 4505078.835585 1 0.0000
94 589174.028428 4503785.207992 1 0.0000
95 585783.774141 4505379.369499 1 0.0000
96 594499.555812 4503619.347041 1 0.0000
97 586785.393055 4494765.889144 1 0.0000
98 586495.161724 4503624.923452 1 0.0000
99 588547.369526 4498570.288269 1 0.0000
100 590959.550140 4498520.293081 1 0.0000
101 584385.978133 4500746.871906 1 0.0000
102 585535.852329 4505957.357974 1 0.0000
103 585430.866748 4505355.546454 1 0.0000
104 594129.157068 4501165.703678 1 0.0000
105 585324.481644 4504046.449544 1 0.0000
106 582207.826535 4497020.329501 1 0.0000
107 589887.932959 4494244.079350 1 0.0000
108 589887.932959 4494244.079350 1 0.0000
109 588081.150543 4500472.884132 1 0.0000
110 587729.115487 4506641.445401 1 0.0000
111 585353.447494 4506187.178784 1 0.0000
112 583918.137681 4495580.755620 1 0.0000
113 591262.935763 4505768.989738 1 0.0000
114 584194.208298 4497914.414788 1 0.0000
115 591702.486003 4501630.571028 1 0.0000
116 589126.918623 4505863.837963 1 0.0000
117 584029.195803 4496399.893773 1 0.0000
118 585669.847104 4501625.673037 1 0.0000
119 588278.416887 4504054.457258 1 0.0000
120 585813.375067 4493473.489495 1 0.0000
121 589800.416885 4497952.521010 1 0.0000
122 587143.057763 4495095.091969 1 0.0000
123 587026.843010 4492662.989592 1 0.0000
124 588280.386022 4509531.068590 1 0.0000
125 590943.784058 4502294.180081 1 0.0000
126 588050.266694 4500401.835943 1 0.0000
127 592572.073023 4501586.821979 1 0.0000
128 587903.998115 4505465.965121 1 0.0000
129 584141.129588 4500680.096166 1 0.0000
130 582795.128136 4499611.359322 1 0.0000
131 588651.381891 4502341.556131 1 0.0000
132 585522.586772 4492487.761518 1 0.0000
133 593579.557030 4502682.200209 1 0.0000
134 591193.928990 4505272.102591 1 0.0000
135 585578.878582 4505604.058718 1 0.0000
136 588026.546188 4497152.879780 1 0.0000
137 590560.111181 4505457.787082 1 0.0000
138 587757.409668 4502681.217947 1 0.0000
139 584627.926547 4498978.259744 1 0.0000
140 583296.173715 4497781.708858 1 0.0000
141 590239.572712 4494540.607539 1 0.0000
142 591197.458110 4501799.440919 1 0.0000
143 591836.107171 4505342.791615 1 0.0000
144 588951.848551 4495985.624751 1 0.0000
145 594559.447760 4500038.210951 1 0.0000
146 593429.637257 4500938.654221 1 0.0000
147 588682.305715 4504954.343786 1 0.0000
148 586506.895318 4505379.066321 1 0.0000
149 594696.352193 4502659.544417 1 0.0000
150 591813.411365 4500584.475603 1 0.0000
151 582594.133954 4498528.526390 1 0.0000
152 585487.818168 4504555.067706 1 0.0000
153 587744.056927 4495731.784224 1 0.0000
154 594958.474727 4502333.108303 1 0.0000
155 585640.378260 4503359.229260 1 0.0000
156 588630.849605 4501118.754818 1 0.0000
157 588753.705305 4503901.404977 1 0.0000
158 593252.524848 4498825.165892 1 0.0000
159 589204.994935 4506795.369971 1 0.0000
160 588947.861936 4507165.128366 1 0.0000
161 590604.404182 4502983.275922 1 0.0000
162 585920.022106 4503394.405872 1 0.0000
163 588618.544771 4503138.961268 1 0.0000
164 587349.206512 4504357.452256 1 0.0000
165 591988.754562 4502235.971218 1 0.0000
166 591049.798486 4501492.728001 1 0.0000
167 590053.288211 4492777.177881 1 0.0000
168 584475.050113 4499693.537920 1 0.0000
169 585295.631308 4505109.007245 1 0.0000
170 593766.570695 4498586.611392 1 0.0000
171 585694.598964 4505289.374579 1 0.0000
172 584389.314642 4499971.081432 1 0.0000
173 589393.798301 4501501.939074 1 0.0000
174 588519.746366 4493006.600170 1 0.0000
175 585062.623818 4504322.904417 1 0.0000
176 594958.474727 4502333.108303 1 0.0000
177 591409.424397 4505026.503475 1 0.0000
178 588834.863192 4502231.197977 1 0.0000
179 595619.216909 4505087.175843 1 0.0000
180 595619.216909 4505087.175843 1 0.0000
181 587545.337466 4499195.170437 1 0.0000
182 587973.315794 4505158.673715 1 0.0000
183 584713.995800 4504779.987241 1 0.0000
184 588440.580819 4500700.335097 1 0.0000
185 585427.306249 4505213.197775 1 0.0000
186 589309.040848 4506060.631996 1 0.0000
187 585434.273987 4491865.431146 1 0.0000
188 584141.129588 4500680.096166 1 0.0000
189 591538.071905 4505772.119012 1 0.0000
190 587216.975667 4492368.956837 1 0.0000
191 586447.985773 4504718.052169 1 0.0000
192 583815.735328 4500407.628185 1 0.0000
193 593401.198617 4502529.331072 1 0.0000
194 587026.843010 4492662.989592 1 0.0000
195 587588.857076 4507612.543219 1 0.0000
196 591197.458110 4501799.440919 1 0.0000
197 589001.371083 4503667.142252 1 0.0000
198 588448.514607 4501101.446410 1 0.0000
199 587825.683746 4504314.116087 1 0.0000
200 589094.841051 4493080.167296 1 0.0000
201 589074.651041 4501430.051965 1 0.0000
202 586925.418982 4505367.373045 1 0.0000
203 585551.566982 4502701.533753 1 0.0000
204 588330.237860 4492628.115361 1 0.0000
205 583337.115704 4499192.737368 1 0.0000
206 586957.046066 4499156.487793 1 0.0000
207 589239.985737 4503880.423472 1 0.0000
208 594696.352193 4502659.544417 1 0.0000
209 589379.980350 4503467.585349 1 0.0000
210 591649.462129 4505355.905080 1 0.0000
211 585339.791894 4505807.333272 1 0.0000
212 591930.634011 4502523.585640 1 0.0000
213 595846.852248 4502084.485059 1 0.0000
214 588369.460684 4495346.705211 1 0.0000
215 587712.095476 4503584.219863 1 0.0000
216 590577.952816 4505443.058833 1 0.0000
217 586935.904558 4500346.202009 1 0.0000
218 590621.692524 4501248.040841 1 0.0000
219 592224.039536 4503519.732577 1 0.0000
220 585670.347349 4505385.392079 1 0.0000
221 591882.057718 4503043.816640 1 0.0000
222 590608.143686 4506083.945329 1 0.0000
223 588310.678204 4508931.401124 1 0.0000
224 585577.923078 4501509.441572 1 0.0000
225 592364.152324 4501621.940918 1 0.0000
226 590095.667431 4505032.281775 1 0.0000
227 587672.431273 4497208.583422 1 0.0000
228 583463.163331 4496038.764552 1 0.0000
229 591086.591380 4499783.616532 1 0.0000
230 586271.449398 4502583.870333 1 0.0000
231 592572.073023 4501586.821979 1 0.0000
232 591948.676534 4496697.672624 1 0.0000
233 586775.309233 4498443.192706 1 0.0000
234 586364.662886 4500228.483423 1 0.0000
235 587836.961663 4502572.419986 1 0.0000
236 586486.000634 4496415.922844 1 0.0000
237 588951.848551 4495985.624751 1 0.0000
238 584979.335865 4495379.506099 1 0.0000
239 586714.191446 4494381.128876 1 0.0000
240 586440.890515 4496685.091452 1 0.0000
241 585647.089918 4497274.551050 1 0.0000
242 584930.486856 4499463.468862 1 0.0000
243 595217.333954 4504921.097761 1 0.0000
244 593662.321476 4499850.362073 1 0.0000
245 588798.754763 4506262.956071 1 0.0000
246 591247.652805 4506817.698715 1 0.0000
247 585694.598964 4505289.374579 1 0.0000
248 592574.435431 4502585.450800 1 0.0000
249 591821.643701 4505730.245037 1 0.0000
250 585044.425901 4496114.323736 1 0.0000
251 585974.849426 4506101.309974 1 0.0000
252 594734.580447 4501387.113944 1 0.0000
253 594065.825707 4503574.192586 1 0.0000
254 584303.933400 4496303.370410 1 0.0000
255 591608.181486 4498612.680758 1 0.0000
256 587141.781828 4507214.354534 1 0.0000
257 586448.112299 4499347.860634 1 0.0000
258 588923.547973 4499281.529469 1 0.0000
259 589398.590642 4501428.858510 1 0.0000
260 591007.664923 4506430.398146 1 0.0000
261 593268.382309 4503168.670707 1 0.0000
262 594312.268660 4503125.990392 1 0.0000
263 585874.477902 4502844.162444 1 0.0000
264 585757.696850 4503359.344871 1 0.0000
265 582585.489749 4496179.322921 1 0.0000
266 591288.706662 4501385.436243 1 0.0000
267 589918.394182 4505239.614798 1 0.0000
268 584954.417655 4492019.352321 1 0.0000
269 585444.571144 4501874.205436 1 0.0000
270 593827.012711 4503592.503182 1 0.0000
271 584098.941293 4501013.594583 1 0.0000
272 588451.197197 4506250.773166 1 0.0000
273 588301.006601 4507050.501485 1 0.0000
274 588325.964545 4502660.257466 1 0.0000
275 589620.853958 4504607.573660 1 0.0000
276 582949.150749 4499492.136066 1 0.0000
277 589602.542888 4501930.322642 1 0.0000
278 590502.318379 4496386.272779 1 0.0000
279 586396.192630 4502788.541199 1 0.0000
280 585427.306249 4505213.197775 1 0.0000
281 589779.061617 4505406.545356 1 0.0000
282 587410.769120 4503312.022595 1 0.0000
283 582618.164113 4499845.507225 1 0.0000
284 595125.805814 4501337.926135 1 0.0000
285 589230.542921 4507094.296206 1 0.0000
286 592379.249558 4501151.609212 1 0.0000
287 589515.826512 4509097.182026 1 0.0000
288 588796.373422 4508185.771937 1 0.0000
289 593881.494595 4501506.930826 1 0.0000
290 590638.566472 4494477.487857 1 0.0000
291 582585.489749 4496179.322921 1 0.0000
292 586936.274731 4505725.551377 1 0.0000
293 590760.043226 4502186.045817 1 0.0000
294 584620.852185 4492305.356200 1 0.0000
295 584516.606930 4497029.504584 1 0.0000
296 588967.100561 4504322.528312 1 0.0000
297 589398.590642 4501428.858510 1 0.0000
298 588547.369526 4498570.288269 1 0.0000
299 584954.417655 4492019.352321 1 0.0000
300 590498.507781 4495433.653417 1 0.0000
301 585964.191848 4501171.931728 1 0.0000
302 595544.782144 4503378.604692 1 0.0000
303 589946.885051 4504744.143552 1 0.0000
304 589450.029512 4504998.121533 1 0.0000
305 585295.347292 4505107.175469 1 0.0000
306 586167.467596 4493660.953704 1 0.0000
307 589922.551765 4503989.966493 1 0.0000
308 588412.269415 4500697.880076 1 0.0000
309 589506.219568 4504505.403659 1 0.0000
310 588770.567524 4497270.728874 1 0.0000
311 583962.888996 4500597.621900 1 0.0000
312 584480.366838 4501262.625947 1 0.0000
313 588381.401318 4496978.341815 1 0.0000
314 585263.018760 4504225.843543 1 0.0000
315 589933.950818 4501969.133439 1 0.0000
316 586263.537539 4498106.750270 1 0.0000
317 593806.588648 4501662.711809 1 0.0000
318 592244.836545 4504692.268544 1 0.0000
319 584620.852185 4492305.356200 1 0.0000
320 585748.960330 4499009.286486 1 0.0000
321 586688.249289 4492103.331068 1 0.0000
322 587491.427101 4497261.986957 1 0.0000
323 590530.476452 4501391.140683 1 0.0000
324 585323.024785 4492001.902204 1 0.0000
325 586155.744753 4503781.348400 1 0.0000
326 583508.886192 4496895.554569 1 0.0000
327 593329.854972 4499743.586700 1 0.0000
328 586021.515328 4506097.574163 1 0.0000
329 584283.151162 4504187.573488 1 0.0000
330 592714.916658 4499769.815750 1 0.0000
331 592344.504315 4500347.641905 1 0.0000
332 589652.769889 4502765.849199 1 0.0000
333 581191.707225 4497893.690826 1 0.0000
334 592210.088996 4505282.441938 1 0.0000
335 586155.744753 4503781.348400 1 0.0000
336 588118.908249 4507681.655947 1 0.0000
337 585295.631308 4505109.007245 1 0.0000
338 583426.269546 4498614.472007 1 0.0000
339 586170.375660 4504129.208049 1 0.0000
340 587397.589518 4504041.999899 1 0.0000
341 593678.495830 4500197.024475 1 0.0000
342 585233.756562 4505056.804073 1 0.0000
343 591990.979943 4505711.754582 1 0.0000
344 585819.889551 4494214.649797 1 0.0000
345 586126.712044 4498723.787339 1 0.0000
346 586178.508049 4499850.335662 1 0.0000
347 593252.524848 4498825.165892 1 0.0000
348 588400.288503 4508421.084855 1 0.0000
349 590219.749083 4504705.803839 1 0.0000
350 594895.510417 4500311.411007 1 0.0000
351 591836.107171 4505342.791615 1 0.0000
352 586946.178357 4504721.282406 1 0.0000
353 582887.775831 4499208.349327 1 0.0000
354 588979.680046 4509482.961063 1 0.0000
355 588890.878819 4506013.516704 1 0.0000
356 586533.283005 4505550.623244 1 0.0000
357 586447.985773 4504718.052169 1 0.0000
358 594895.510417 4500311.411007 1 0.0000
359 588354.790376 4497148.076197 1 0.0000
360 586170.375660 4504129.208049 1 0.0000
361 594950.687108 4503983.450239 1 0.0000
362 588547.369526 4498570.288269 1 0.0000
363 586126.712044 4498723.787339 1 0.0000
364 584364.858934 4497779.838465 1 0.0000
365 588224.696276 4506633.373208 1 0.0000
366 589683.283016 4500725.126256 1 0.0000
367 585896.723334 4495686.422680 1 0.0000
368 584822.768179 4496178.843993 1 0.0000
369 588920.612898 4505328.519315 1 0.0000
370 585964.191848 4501171.931728 1 0.0000
371 585569.820389 4505221.828945 1 0.0000
372 584250.776889 4498487.023606 1 0.0000
373 589907.502712 4501829.571657 1 0.0000
374 594362.731485 4503512.050003 1 0.0000
375 595151.393023 4502813.730062 1 0.0000
376 589922.551765 4503989.966493 1 0.0000
377 589602.232916 4504021.062656 1 0.0000
378 586275.994489 4499718.583646 1 0.0000
379 588362.431144 4504357.094051 1 0.0000
380 588618.544771 4503138.961268 1 0.0000
381 587735.849997 4502594.125739 1 0.0000
382 584620.852185 4492305.356200 1 0.0000
383 588137.336451 4493971.283933 1 0.0000
384 586111.188588 4502447.662906 1 0.0000
385 596077.653463 4503468.463460 1 0.0000
386 586110.400992 4501873.854789 1 0.0000
387 588365.641742 4495360.983740 1 0.0000
388 585717.085725 4496209.726229 1 0.0000
389 587836.961663 4502572.419986 1 0.0000
390 588285.009916 4507652.768878 1 0.0000
391 588703.415785 4493818.948917 1 0.0000
392 585244.039100 4505090.440416 1 0.0000
393 583296.173715 4497781.708858 1 0.0000
394 583962.888996 4500597.621900 1 0.0000
395 584250.776889 4498487.023606 1 0.0000
396 590560.111181 4505457.787082 1 0.0000
397 587416.617290 4500385.796078 1 0.0000
398 588951.848551 4495985.624751 1 0.0000
399 590239.572712 4494540.607539 1 0.0000
400 584506.687365 4498572.513323 1 0.0000
401 581191.707225 4497893.690826 1 0.0000
402 587729.115487 4506641.445401 1 0.0000
403 592281.800693 4502405.989637 1 0.0000
404 591632.001722 4503246.971382 1 0.0000
405 589519.962594 4500965.223175 1 0.0000
406 593099.218423 4500007.909776 1 0.0000
407 594761.388854 4504631.902628 1 0.0000
408 582585.489749 4496179.322921 1 0.0000
409 584194.208298 4497914.414788 1 0.0000
410 583473.756303 4499690.991147 1 0.0000
411 589695.122453 4494908.020965 1 0.0000
412 594168.800191 4498936.742710 1 0.0000
413 588009.558017 4495053.434476 1 0.0000
414 589204.994935 4506795.369971 1 0.0000
415 587873.865804 4503132.320187 1 0.0000
416 590943.784058 4502294.180081 1 0.0000
417 586609.329163 4500284.591311 1 0.0000
418 593452.994174 4501859.816389 1 0.0000
419 586688.249289 4492103.331068 1 0.0000
420 590145.580053 4492512.200487 1 0.0000
421 589762.893236 4496373.305069 1 0.0000
422 589673.087676 4503096.101343 1 0.0000
423 585707.659412 4505078.956263 1 0.0000
424 591821.643701 4505730.245037 1 0.0000
425 585257.278295 4504917.811901 1 0.0000
426 589887.112431 4506408.811717 1 0.0000
427 588947.861936 4507165.128366 1 0.0000
428 591127.499828 4500313.395629 1 0.0000
429 595516.711722 4504534.443386 1 0.0000
430 587823.093746 4507273.304053 1 0.0000
431 584042.229972 4500855.711755 1 0.0000
432 585259.894538 4505410.888715 1 0.0000
433 585579.705019 4505638.502528 1 0.0000
434 589018.330626 4499334.104967 1 0.0000
435 594253.268810 4503008.301980 1 0.0000
436 587842.623916 4493411.510811 1 0.0000
437 588349.006391 4504438.912893 1 0.0000
438 587757.409668 4502681.217947 1 0.0000
439 585739.818524 4505653.732713 1 0.0000
440 588770.567524 4497270.728874 1 0.0000
441 587135.259706 4504092.037967 1 0.0000
442 584508.073385 4491851.868671 1 0.0000
443 591442.671901 4502531.445600 1 0.0000
444 585779.503643 4495007.081169 1 0.0000
445 594992.565815 4503650.244354 1 0.0000
446 587823.093746 4507273.304053 1 0.0000
447 588396.487173 4498493.611473 1 0.0000
448 585043.747327 4506356.433101 1 0.0000
449 585216.641245 4505516.441591 1 0.0000
450 585427.707601 4505231.486425 1 0.0000
451 585487.818168 4504555.067706 1 0.0000
452 586640.490533 4492471.808828 1 0.0000
453 586598.171094 4505739.683419 1 0.0000
454 586549.740147 4501237.401910 1 0.0000
455 587482.767594 4504617.380650 1 0.0000
456 584074.088612 4503439.531667 1 0.0000
457 584950.420535 4503766.111216 1 0.0000
458 583990.399829 4495630.637207 1 0.0000
459 590808.483128 4500283.563448 1 0.0000
460 588630.849605 4501118.754818 1 0.0000
461 585813.375067 4493473.489495 1 0.0000
462 593252.524848 4498825.165892 1 0.0000
463 586714.191446 4494381.128876 1 0.0000
464 586925.418982 4505367.373045 1 0.0000
465 590046.395366 4502558.843179 1 0.0000
466 591179.783715 4504774.317054 1 0.0000
467 586935.904558 4500346.202009 1 0.0000
468 587677.107336 4496716.504222 1 0.0000
469 588325.964545 4502660.257466 1 0.0000
470 592107.748849 4498870.671482 1 0.0000
471 587398.504486 4492832.978276 1 0.0000
472 587588.857076 4507612.543219 1 0.0000
473 585321.806420 4494524.381181 1 0.0000
474 588997.521020 4498456.864804 1 0.0000
475 586725.646649 4495814.071370 1 0.0000
476 591988.754562 4502235.971218 1 0.0000
477 590423.266870 4506236.340290 1 0.0000
478 584475.050113 4499693.537920 1 0.0000
479 589122.630721 4497502.967963 1 0.0000
480 587721.547123 4492937.205084 1 0.0000
481 588440.580819 4500700.335097 1 0.0000
482 584389.314642 4499971.081432 1 0.0000
483 584391.148897 4503721.352532 1 0.0000
484 582544.848932 4498950.311893 1 0.0000
485 593170.738599 4502241.787485 1 0.0000
486 588330.237860 4492628.115361 1 0.0000
487 584663.367844 4504489.312149 1 0.0000
488 586038.904778 4506202.902919 1 0.0000
489 588026.546188 4497152.879780 1 0.0000
490 583855.778753 4499673.089470 1 0.0000
491 585456.865750 4504918.558838 1 0.0000
492 595619.216909 4505087.175843 1 0.0000
493 594600.862656 4500201.712985 1 0.0000
494 587509.090057 4508168.374926 1 0.0000
495 594392.681384 4501654.440085 1 0.0000
496 586688.249289 4492103.331068 1 0.0000
497 589887.932959 4494244.079350 1 0.0000
498 584427.955923 4497939.011750 1 0.0000
499 592067.958567 4501862.967441 1 0.0000
500 589128.145460 4504443.509739 1 0.0000
501 590190.460088 4506182.191482 1 0.0000
502 591291.441295 4505540.156852 1 0.0000
503 584029.195803 4496399.893773 1 0.0000
504 588000.238340 4500647.791568 1 0.0000
505 595567.963490 4505252.296552 1 0.0000
506 590165.470607 4507976.464478 1 0.0000
507 596137.668387 4502853.279270 1 0.0000
508 585430.899749 4504843.910473 1 0.0000
509 586440.574201 4493976.396429 1 0.0000
510 590667.659825 4498087.616284 1 0.0000
511 588278.416887 4504054.457258 1 0.0000
512 587026.843010 4492662.989592 1 0.0000
513 587933.701200 4497680.829513 1 0.0000
514 589558.599565 4507347.297755 1 0.0000
515 591228.767589 4500117.081918 1 0.0000
516 592972.376087 4499799.862024 1 0.0000
517 590366.546638 4498654.645942 1 0.0000
518 592152.617266 4504816.159378 1 0.0000
519 583842.554876 4502952.383972 1 0.0000
520 588050.266694 4500401.835943 1 0.0000
521 586800.780524 4500143.242032 1 0.0000
522 589094.767801 4503787.962710 1 0.0000
523 591808.227101 4501603.737677 1 0.0000
524 585707.659412 4505078.956263 1 0.0000
525 586678.288724 4502340.144964 1 0.0000
526 586122.671675 4497121.802631 1 0.0000
527 591882.732274 4506440.963447 1 0.0000
528 594499.555812 4503619.347041 1 0.0000
529 588518.859177 4492440.412414 1 0.0000
530 590399.800356 4504709.680189 1 0.0000
531 588199.518859 4494989.465823 1 0.0000
532 585578.878582 4505604.058718 1 0.0000
533 583519.618929 4499623.863211 1 0.0000
534 592078.564650 4504736.087491 1 0.0000
535 591127.499828 4500313.395629 1 0.0000
536 585568.118000 4505157.207346 1 0.0000
537 589082.490198 4500231.038091 1 0.0000
538 587001.850909 4499799.054428 1 0.0000
539 590505.490177 4498280.189814 1 0.0000
540 594221.468896 4501623.544611 1 0.0000
541 583787.750980 4498419.901411 1 0.0000
542 586846.029694 4493612.283947 1 0.0000
543 594129.157068 4501165.703678 1 0.0000
544 585670.347349 4505385.392079 1 0.0000
545 585062.623818 4504322.904417 1 0.0000
546 583918.137681 4495580.755620 1 0.0000
547 592538.293805 4504960.112295 1 0.0000
548 588536.205778 4500276.632392 1 0.0000
549 588128.890549 4500267.431578 1 0.0000
550 593268.382309 4503168.670707 1 0.0000
551 592572.073023 4501586.821979 1 0.0000
552 588401.431479 4498568.020930 1 0.0000
553 592574.435431 4502585.450800 1 0.0000
554 589154.627890 4503106.356868 1 0.0000
555 584620.533277 4501611.605990 1 0.0000
556 591247.652805 4506817.698715 1 0.0000
557 586073.045950 4498378.228300 1 0.0000
558 590190.460088 4506182.191482 1 0.0000
559 586589.905697 4496550.572017 1 0.0000
560 587749.709354 4504885.226334 1 0.0000
561 590260.645884 4505128.929314 1 0.0000
562 584515.707066 4499360.632680 1 0.0000
563 585783.773898 4505379.368998 1 0.0000
564 585107.841567 4499409.415737 1 0.0000
565 587869.443752 4502770.862964 1 0.0000
566 582585.489749 4496179.322921 1 0.0000
567 585751.698132 4505654.173029 1 0.0000
568 585680.928755 4504937.564511 1 0.0000
569 585886.002760 4504536.439252 1 0.0000
570 587491.427101 4497261.986957 1 0.0000
571 587537.742984 4505088.505170 1 0.0000
572 585062.623818 4504322.904417 1 0.0000
573 585698.979590 4505252.552849 1 0.0000
574 588411.682502 4496941.509516 1 0.0000
575 584627.926547 4498978.259744 1 0.0000
576 585757.696850 4503359.344871 1 0.0000
577 588464.346410 4505175.535284 1 0.0000
578 588890.878819 4506013.516704 1 0.0000
579 591930.634011 4502523.585640 1 0.0000
580 587162.148530 4493816.381998 1 0.0000
581 584220.741005 4502816.513225 1 0.0000
582 583990.399829 4495630.637207 1 0.0000
583 590604.404182 4502983.275922 1 0.0000
584 582207.826535 4497020.329501 1 0.0000
585 585430.866748 4505355.546454 1 0.0000
586 588701.555170 4508885.875338 1 0.0000
587 589515.826512 4509097.182026 1 0.0000
588 590038.222041 4497244.598793 1 0.0000
589 594221.468896 4501623.544611 1 0.0000
590 590608.143686 4506083.945329 1 0.0000
591 588615.525232 4500215.064510 1 0.0000
592 590616.943327 4503193.682477 1 0.0000
593 588796.373422 4508185.771937 1 0.0000
594 589947.864158 4503345.142433 1 0.0000
595 589230.542921 4507094.296206 1 0.0000
596 588820.240096 4501989.687464 1 0.0000
597 582949.150749 4499492.136066 1 0.0000
598 586936.274731 4505725.551377 1 0.0000
599 590760.043226 4502186.045817 1 0.0000
600 585579.705019 4505638.502528 1 0.0000
601 589539.511377 4506962.816963 1 0.0000
602 591447.520842 4502238.961044 1 0.0000
603 586122.671675 4497121.802631 1 0.0000
604 591948.676534 4496697.672624 1 0.0000
605 586364.662886 4500228.483423 1 0.0000
606 588894.598092 4505740.217345 1 0.0000
607 586271.449398 4502583.870333 1 0.0000
608 586447.985773 4504718.052169 1 0.0000
609 587216.975667 4492368.956837 1 0.0000
610 584979.335865 4495379.506099 1 0.0000
611 595217.333954 4504921.097761 1 0.0000
612 589797.600628 4497744.360787 1 0.0000
613 587001.850909 4499799.054428 1 0.0000
614 588440.580819 4500700.335097 1 0.0000
615 587065.191295 4492344.989710 1 0.0000
616 586129.104670 4505720.937634 1 0.0000
617 584867.626823 4494376.003130 1 0.0000
618 587903.998115 4505465.965121 1 0.0000
619 591197.458110 4501799.440919 1 0.0000
620 581182.853360 4497251.846595 1 0.0000
621 587662.633099 4499867.510501 1 0.0000
622 589125.113737 4496935.594969 1 0.0000
623 585779.503643 4495007.081169 1 0.0000
624 590854.522825 4504060.901789 1 0.0000
625 586167.467596 4493660.953704 1 0.0000
626 589001.371083 4503667.142252 1 0.0000
