/* CONJUNTOS */
param N_total:= 2885 ;

/* PARAMETROS */
param P:= 1694.0 ;
param R:= 250.0 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
86 591208.744787 4508737.063247 1 0.0000
87 607427.333785 4511348.844894 1 0.0000
88 601078.555077 4506856.376592 1 0.0000
89 596135.739327 4511515.638988 1 0.0000
90 597923.714273 4504167.173646 1 0.0000
91 595919.071044 4513746.743920 1 0.0000
92 605094.459839 4500681.060660 1 0.0000
93 601922.822105 4510675.519273 1 0.0000
94 589764.026095 4511813.636619 1 0.0000
95 596597.668452 4503992.420776 1 0.0000
96 588026.486869 4511034.761951 1 0.0000
97 592846.667857 4511923.405726 1 0.0000
98 601572.431812 4506570.661039 1 0.0000
99 592461.614755 4505727.163492 1 0.0000
100 602582.027202 4506999.934953 1 0.0000
101 591075.146672 4513511.302703 1 0.0000
102 604517.984401 4505020.406926 1 0.0000
103 598889.650454 4512773.253814 1 0.0000
104 593117.614723 4511866.458642 1 0.0000
105 605824.079359 4508508.385745 1 0.0000
106 594998.246852 4512150.554484 1 0.0000
107 603451.554405 4503262.745098 1 0.0000
108 594131.189579 4511944.128130 1 0.0000
109 589519.012341 4512697.309467 1 0.0000
110 604675.391434 4495312.612906 1 0.0000
111 588209.833374 4511204.146312 1 0.0000
112 601112.766728 4506420.380299 1 0.0000
113 599630.564163 4507354.918329 1 0.0000
114 597557.134758 4504219.383107 1 0.0000
115 598718.814262 4512789.287709 1 0.0000
116 599374.403399 4508442.659538 1 0.0000
117 599714.096765 4511905.298078 1 0.0000
118 604916.782440 4502266.126832 1 0.0000
119 591696.379524 4512852.843662 1 0.0000
120 594355.111494 4510396.798579 1 0.0000
121 600764.222875 4505609.473583 1 0.0000
122 592750.670951 4505980.026606 1 0.0000
123 598101.688675 4508213.343049 1 0.0000
124 596978.503013 4508608.911402 1 0.0000
125 589560.107960 4513155.787987 1 0.0000
126 590680.494513 4511025.373616 1 0.0000
127 597169.264758 4504214.364563 1 0.0000
128 598610.617330 4514021.634947 1 0.0000
129 596943.616387 4505218.946572 1 0.0000
130 594989.577961 4510155.053472 1 0.0000
131 596350.275882 4510498.131063 1 0.0000
132 587901.927330 4510493.057032 1 0.0000
133 596572.656967 4507344.519585 1 0.0000
134 587873.172506 4510743.522238 1 0.0000
135 592533.882689 4508803.035998 1 0.0000
136 598612.338103 4514031.101927 1 0.0000
137 595234.473398 4513242.673618 1 0.0000
138 603172.681277 4505251.046702 1 0.0000
139 600599.120293 4506649.189469 1 0.0000
140 602983.877575 4504702.808212 1 0.0000
141 604922.682470 4503517.759460 1 0.0000
142 602823.979395 4503461.010982 1 0.0000
143 599630.564163 4507354.918329 1 0.0000
144 604949.404206 4508433.836274 1 0.0000
145 590415.406094 4510835.554178 1 0.0000
146 599725.249764 4515662.550228 1 0.0000
147 601806.429740 4507297.989529 1 0.0000
148 598238.515425 4500733.040635 1 0.0000
149 599668.661264 4506362.822745 1 0.0000
150 600378.191763 4506889.858072 1 0.0000
151 598570.216023 4512431.357384 1 0.0000
152 596130.290083 4509879.452289 1 0.0000
153 594937.979806 4512438.757546 1 0.0000
154 607088.149375 4512822.384833 1 0.0000
155 590731.660379 4512285.412404 1 0.0000
156 590702.435543 4510891.541010 1 0.0000
157 598835.712574 4511166.976487 1 0.0000
158 590395.541340 4513569.381728 1 0.0000
159 589635.626345 4511555.590372 1 0.0000
160 593871.054198 4507410.082616 1 0.0000
161 594430.841322 4510624.078870 1 0.0000
162 605632.410997 4495729.981853 1 0.0000
163 601826.324166 4510318.180229 1 0.0000
164 596537.271938 4512247.920398 1 0.0000
165 593925.567031 4511295.445610 1 0.0000
166 605094.459839 4500681.060660 1 0.0000
167 598926.370604 4513348.712528 1 0.0000
168 602448.295755 4500423.386296 1 0.0000
169 599068.422189 4507212.308200 1 0.0000
170 597665.865028 4508994.603679 1 0.0000
171 598949.138265 4512499.970998 1 0.0000
172 598884.595775 4512414.214780 1 0.0000
173 606920.182431 4501752.832229 1 0.0000
174 596460.094060 4504326.369188 1 0.0000
175 606996.982407 4503067.747686 1 0.0000
176 587873.172506 4510743.522238 1 0.0000
177 605075.525264 4502671.099457 1 0.0000
178 596033.992197 4511325.240163 1 0.0000
179 600514.350852 4503865.365658 1 0.0000
180 608664.140484 4510906.709386 1 0.0000
181 603021.171771 4515301.186333 1 0.0000
182 595004.397450 4512547.084804 1 0.0000
183 606880.743227 4513186.327521 1 0.0000
184 597954.490128 4504944.902803 1 0.0000
185 594289.354147 4506240.094929 1 0.0000
186 597686.492659 4501443.809549 1 0.0000
187 591470.375114 4514100.587774 1 0.0000
188 604619.999682 4512209.496403 1 0.0000
189 591917.337066 4506613.530014 1 0.0000
190 604675.391434 4495312.612906 1 0.0000
191 595006.786208 4508268.030433 1 0.0000
192 593299.198028 4513849.601809 1 0.0000
193 602420.881830 4503132.800038 1 0.0000
194 600599.120293 4506649.189469 1 0.0000
195 600443.060348 4502254.328453 1 0.0000
196 606598.664486 4508809.439867 1 0.0000
197 596355.818350 4509341.724065 1 0.0000
198 594853.594426 4510803.809216 1 0.0000
199 606904.480220 4510483.824095 1 0.0000
200 599320.322528 4510035.515375 1 0.0000
201 598930.184569 4514806.623687 1 0.0000
202 595021.131221 4506551.627560 1 0.0000
203 592211.071991 4507472.863355 1 0.0000
204 600630.966673 4506233.584575 1 0.0000
205 603724.879616 4513904.339691 1 0.0000
206 601324.710956 4507854.450728 1 0.0000
207 596135.739327 4511515.638988 1 0.0000
208 601112.766728 4506420.380299 1 0.0000
209 589761.578636 4510583.713550 1 0.0000
210 590062.938903 4511976.720450 1 0.0000
211 604777.390897 4494406.262420 1 0.0000
212 587974.189522 4510944.270020 1 0.0000
213 595959.088409 4509472.511445 1 0.0000
214 601360.854044 4507087.834248 1 0.0000
215 600082.664240 4510018.591495 1 0.0000
216 604517.053424 4496027.254115 1 0.0000
217 591962.289639 4512488.973444 1 0.0000
218 600944.253882 4506526.951380 1 0.0000
219 593154.769142 4505656.426728 1 0.0000
220 605638.463926 4504220.088451 1 0.0000
221 590028.832735 4510931.103427 1 0.0000
222 595156.920116 4514178.395576 1 0.0000
223 595234.473398 4513242.673618 1 0.0000
224 605587.799202 4495176.072195 1 0.0000
225 603388.063223 4510912.212215 1 0.0000
226 594073.750292 4507753.994215 1 0.0000
227 593431.888373 4511911.785838 1 0.0000
228 598041.354791 4492595.969181 1 0.0000
229 592170.929075 4507251.476492 1 0.0000
230 601592.532561 4507617.056617 1 0.0000
231 595469.173688 4512221.130680 1 0.0000
232 607033.947478 4509791.396444 1 0.0000
233 597392.259916 4504301.005840 1 0.0000
234 590661.655348 4510458.662827 1 0.0000
235 600655.143388 4501482.051053 1 0.0000
236 590070.919538 4513309.098353 1 0.0000
237 593942.717537 4512117.508308 1 0.0000
238 596785.109264 4509670.237388 1 0.0000
239 599440.627421 4511621.216148 1 0.0000
240 598870.971812 4501757.317251 1 0.0000
241 594968.893211 4509964.359146 1 0.0000
242 600826.104495 4506974.791851 1 0.0000
243 603228.593433 4511616.482484 1 0.0000
244 599037.462559 4512183.134764 1 0.0000
245 589812.621723 4510998.424817 1 0.0000
246 590756.359322 4513915.707064 1 0.0000
247 601665.534992 4505430.780250 1 0.0000
248 596537.271938 4512247.920398 1 0.0000
249 600701.609103 4510445.259484 1 0.0000
250 590560.378828 4512153.645557 1 0.0000
251 593717.317066 4491031.218206 1 0.0000
252 593180.518345 4512497.364303 1 0.0000
253 605015.108905 4512007.682471 1 0.0000
254 602176.040091 4505505.147856 1 0.0000
255 594693.787699 4510011.813861 1 0.0000
256 595250.098200 4509836.219327 1 0.0000
257 596346.824547 4505470.880894 1 0.0000
258 598160.318016 4504048.578059 1 0.0000
259 599776.430287 4509426.963099 1 0.0000
260 596848.412546 4507748.992173 1 0.0000
261 607091.416700 4508516.089686 1 0.0000
262 591224.222845 4512837.103797 1 0.0000
263 592610.976966 4505937.604141 1 0.0000
264 607317.932316 4504619.175538 1 0.0000
265 596379.886815 4511725.029745 1 0.0000
266 601208.666682 4507152.232666 1 0.0000
267 600307.409912 4507245.595306 1 0.0000
268 606714.730323 4507526.269660 1 0.0000
269 606398.060309 4514120.664300 1 0.0000
270 601265.174177 4507730.354070 1 0.0000
271 600756.414347 4509110.213187 1 0.0000
272 595069.689449 4512085.240548 1 0.0000
273 588479.899014 4510448.444170 1 0.0000
274 593946.234931 4509372.810640 1 0.0000
275 599630.564163 4507354.918329 1 0.0000
276 601936.205713 4494445.059526 1 0.0000
277 598865.031061 4492892.668989 1 0.0000
278 590070.919538 4513309.098353 1 0.0000
279 589775.078359 4511003.786421 1 0.0000
280 596747.237945 4510587.975621 1 0.0000
281 598275.737908 4502553.336882 1 0.0000
282 602739.954990 4504633.909042 1 0.0000
283 592603.391078 4513082.582682 1 0.0000
284 606714.730323 4507526.269660 1 0.0000
285 589438.192378 4512703.092183 1 0.0000
286 597558.406338 4515568.992643 1 0.0000
287 597480.708418 4509358.790004 1 0.0000
288 597466.220459 4514994.122181 1 0.0000
289 605042.351738 4506476.625192 1 0.0000
290 601278.218462 4504384.480277 1 0.0000
291 601592.532561 4507617.056617 1 0.0000
292 596832.244516 4510241.239012 1 0.0000
293 605800.360748 4495914.728117 1 0.0000
294 599776.430287 4509426.963099 1 0.0000
295 605547.337350 4513895.831220 1 0.0000
296 591183.375145 4511179.504442 1 0.0000
297 596337.527274 4515577.938297 1 0.0000
298 597250.960524 4505177.035935 1 0.0000
299 601033.087523 4507129.819095 1 0.0000
300 602448.295755 4500423.386296 1 0.0000
301 601703.482685 4515433.978420 1 0.0000
302 607434.213896 4511333.381288 1 0.0000
303 605634.817249 4495732.751725 1 0.0000
304 603172.681277 4505251.046702 1 0.0000
305 604517.053424 4496027.254115 1 0.0000
306 596747.237945 4510587.975621 1 0.0000
307 599984.398963 4503437.589105 1 0.0000
308 590155.605404 4513231.442684 1 0.0000
309 593867.916634 4510497.300036 1 0.0000
310 599630.564163 4507354.918329 1 0.0000
311 596949.205444 4492434.268033 1 0.0000
312 590415.406094 4510835.554178 1 0.0000
313 593032.639025 4513494.597170 1 0.0000
314 605547.337350 4513895.831220 1 0.0000
315 597480.708418 4509358.790004 1 0.0000
316 596135.739327 4511515.638988 1 0.0000
317 605147.867478 4507086.697389 1 0.0000
318 600646.966395 4501549.666743 1 0.0000
319 592468.700064 4507274.062567 1 0.0000
320 594289.354147 4506240.094929 1 0.0000
321 593290.864465 4506470.695481 1 0.0000
322 599685.806428 4503272.381792 1 0.0000
323 605015.108905 4512007.682471 1 0.0000
324 595007.964373 4510627.905299 1 0.0000
325 597169.264758 4504214.364563 1 0.0000
326 589190.295937 4511271.689277 1 0.0000
327 589764.026095 4511813.636619 1 0.0000
328 605015.108905 4512007.682471 1 0.0000
329 604922.682470 4503517.759460 1 0.0000
330 597615.662894 4514823.038100 1 0.0000
331 592297.106776 4513967.697218 1 0.0000
332 594131.189579 4511944.128130 1 0.0000
333 591273.980139 4510582.042171 1 0.0000
334 589698.302524 4511698.004181 1 0.0000
335 590875.257989 4513483.122339 1 0.0000
336 602823.979395 4503461.010982 1 0.0000
337 606893.151396 4510408.119247 1 0.0000
338 600378.608944 4506585.124799 1 0.0000
339 593942.717537 4512117.508308 1 0.0000
340 596115.697247 4506689.017898 1 0.0000
341 594538.158680 4511154.929000 1 0.0000
342 599139.639444 4507488.295093 1 0.0000
343 591273.980139 4510582.042171 1 0.0000
344 598849.593724 4513347.228671 1 0.0000
345 598877.214953 4492866.295754 1 0.0000
346 600035.090685 4505761.172268 1 0.0000
347 604059.154345 4511202.343027 1 0.0000
348 598720.012153 4512791.130087 1 0.0000
349 597845.431633 4514341.732578 1 0.0000
350 593806.332512 4511516.847799 1 0.0000
351 591521.733725 4511571.586752 1 0.0000
352 601159.536140 4506756.123712 1 0.0000
353 599984.249090 4505461.952511 1 0.0000
354 601396.779792 4514482.437537 1 0.0000
355 598905.078391 4505336.627944 1 0.0000
356 592396.153065 4514421.659964 1 0.0000
357 601678.995532 4514052.006041 1 0.0000
358 596572.656967 4507344.519585 1 0.0000
359 590132.888359 4511105.985242 1 0.0000
360 596832.244516 4510241.239012 1 0.0000
361 599637.037516 4493473.404566 1 0.0000
362 588326.339357 4510820.904569 1 0.0000
363 604459.384540 4504894.187865 1 0.0000
364 592131.662628 4511049.211521 1 0.0000
365 601922.822105 4510675.519273 1 0.0000
366 602117.453848 4513388.397906 1 0.0000
367 589693.268662 4511016.262930 1 0.0000
368 605342.484654 4504173.148839 1 0.0000
369 601729.743515 4513341.929268 1 0.0000
370 591080.068386 4512597.770242 1 0.0000
371 599441.448019 4501934.556603 1 0.0000
372 594743.444182 4514321.633515 1 0.0000
373 589519.012341 4512697.309467 1 0.0000
374 595794.362726 4511147.289432 1 0.0000
375 591625.661117 4506832.055845 1 0.0000
376 597084.920228 4510076.205419 1 0.0000
377 606500.749568 4509889.554557 1 0.0000
378 606372.500729 4505917.607978 1 0.0000
379 596943.616387 4505218.946572 1 0.0000
380 603802.467458 4512281.864319 1 0.0000
381 599517.353099 4509940.241326 1 0.0000
382 594263.417790 4506484.195543 1 0.0000
383 589480.492655 4511317.047090 1 0.0000
384 589860.830391 4510778.957982 1 0.0000
385 598258.024531 4503843.993048 1 0.0000
386 606500.749568 4509889.554557 1 0.0000
387 598494.066233 4513900.240759 1 0.0000
388 596289.829608 4512729.327559 1 0.0000
389 590860.127170 4511066.119368 1 0.0000
390 600764.222875 4505609.473583 1 0.0000
391 599791.264274 4495727.739059 1 0.0000
392 593428.568115 4509285.859417 1 0.0000
393 603178.225447 4514863.232480 1 0.0000
394 601362.190605 4504825.474882 1 0.0000
395 589937.493551 4512315.371727 1 0.0000
396 599328.577463 4506443.063542 1 0.0000
397 603246.199317 4508890.169293 1 0.0000
398 599714.096765 4511905.298078 1 0.0000
399 601517.008417 4505280.379810 1 0.0000
400 600417.118929 4516401.806811 1 0.0000
401 604577.816019 4495075.944487 1 0.0000
402 604971.221916 4511713.411544 1 0.0000
403 600826.104495 4506974.791851 1 0.0000
404 587669.969388 4510310.929042 1 0.0000
405 603191.565454 4505171.419112 1 0.0000
406 596086.194338 4512494.800103 1 0.0000
407 591075.146672 4513511.302703 1 0.0000
408 602582.027202 4506999.934953 1 0.0000
409 603181.736703 4510270.824341 1 0.0000
410 599215.245576 4510351.856471 1 0.0000
411 602818.284076 4505062.042378 1 0.0000
412 589812.621723 4510998.424817 1 0.0000
413 594430.841322 4510624.078870 1 0.0000
414 604675.391434 4495312.612906 1 0.0000
415 595967.077687 4509198.949832 1 0.0000
416 605328.418406 4507771.066211 1 0.0000
417 605297.113881 4503874.901599 1 0.0000
418 601936.205713 4494445.059526 1 0.0000
419 603451.554405 4503262.745098 1 0.0000
420 594711.863033 4510271.043383 1 0.0000
421 600899.598803 4509622.888869 1 0.0000
422 595969.441911 4510811.940101 1 0.0000
423 593089.430092 4509845.450319 1 0.0000
424 598757.094180 4492763.763044 1 0.0000
425 601388.874249 4506821.203032 1 0.0000
426 597886.240946 4516163.005141 1 0.0000
427 593510.567348 4512548.966152 1 0.0000
428 596130.290083 4509879.452289 1 0.0000
429 589560.107960 4513155.787987 1 0.0000
430 601078.555077 4506856.376592 1 0.0000
431 589812.621723 4510998.424817 1 0.0000
432 601360.854044 4507087.834248 1 0.0000
433 604791.591764 4511323.735569 1 0.0000
434 588452.484543 4511464.103213 1 0.0000
435 598461.979098 4505632.669140 1 0.0000
436 602287.563637 4506846.656089 1 0.0000
437 597466.220459 4514994.122181 1 0.0000
438 598101.688675 4508213.343049 1 0.0000
439 598258.024531 4503843.993048 1 0.0000
440 590560.378828 4512153.645557 1 0.0000
441 598647.038141 4506000.456323 1 0.0000
442 600065.362764 4504357.899069 1 0.0000
443 589937.493551 4512315.371727 1 0.0000
444 602465.590170 4505849.441360 1 0.0000
445 593180.518345 4512497.364303 1 0.0000
446 589974.306813 4510527.932320 1 0.0000
447 603388.063223 4510912.212215 1 0.0000
448 608664.140484 4510906.709386 1 0.0000
449 592237.295140 4508837.142569 1 0.0000
450 601330.701046 4503466.597662 1 0.0000
451 599676.761162 4508383.932006 1 0.0000
452 602763.384384 4507345.133129 1 0.0000
453 603388.063223 4510912.212215 1 0.0000
454 601922.822105 4510675.519273 1 0.0000
455 595626.859739 4510067.534255 1 0.0000
456 602465.590170 4505849.441360 1 0.0000
457 603178.225447 4514863.232480 1 0.0000
458 596166.014265 4508400.370458 1 0.0000
459 595069.689449 4512085.240548 1 0.0000
460 595006.786208 4508268.030433 1 0.0000
461 594518.772631 4511626.437256 1 0.0000
462 590070.919538 4513309.098353 1 0.0000
463 594774.986430 4510829.425287 1 0.0000
464 602198.678823 4501042.772208 1 0.0000
465 607420.450137 4511364.612683 1 0.0000
466 605147.867478 4507086.697389 1 0.0000
467 595021.131221 4506551.627560 1 0.0000
468 602448.295755 4500423.386296 1 0.0000
469 597665.865028 4508994.603679 1 0.0000
470 588471.868904 4511661.788441 1 0.0000
471 595188.411262 4512899.017360 1 0.0000
472 589812.621723 4510998.424817 1 0.0000
473 605370.704038 4503593.548100 1 0.0000
474 599630.564163 4507354.918329 1 0.0000
475 596631.688079 4502956.407936 1 0.0000
476 597558.406338 4515568.992643 1 0.0000
477 603228.593433 4511616.482484 1 0.0000
478 603021.171771 4515301.186333 1 0.0000
479 605243.329805 4506999.407703 1 0.0000
480 599320.322528 4510035.515375 1 0.0000
481 592520.654590 4510634.328539 1 0.0000
482 594754.020982 4509779.986935 1 0.0000
483 590070.919538 4513309.098353 1 0.0000
484 599638.807939 4514395.984114 1 0.0000
485 599457.295171 4510478.029511 1 0.0000
486 601096.223456 4504873.039238 1 0.0000
487 596848.412546 4507748.992173 1 0.0000
488 605638.463926 4504220.088451 1 0.0000
489 598073.000443 4515444.732885 1 0.0000
490 600514.350852 4503865.365658 1 0.0000
491 601324.710956 4507854.450728 1 0.0000
492 590731.660379 4512285.412404 1 0.0000
493 601807.010215 4507997.372039 1 0.0000
494 603802.467458 4512281.864319 1 0.0000
495 600546.728946 4510639.138726 1 0.0000
496 601592.532561 4507617.056617 1 0.0000
497 600801.782108 4508229.426266 1 0.0000
498 589524.927206 4512525.812385 1 0.0000
499 606820.852470 4509235.558645 1 0.0000
500 593693.243192 4511171.820718 1 0.0000
501 594989.577961 4510155.053472 1 0.0000
502 599673.047829 4508469.215770 1 0.0000
503 589783.303606 4510789.958925 1 0.0000
504 595909.809611 4509786.132270 1 0.0000
505 590181.737988 4510883.783492 1 0.0000
506 600681.438073 4513395.512699 1 0.0000
507 603902.114315 4503141.700979 1 0.0000
508 599852.490446 4493230.842031 1 0.0000
509 598926.370604 4513348.712528 1 0.0000
510 592211.071991 4507472.863355 1 0.0000
511 606920.182431 4501752.832229 1 0.0000
512 599037.462559 4512183.134764 1 0.0000
513 599376.495042 4493258.052275 1 0.0000
514 596537.271938 4512247.920398 1 0.0000
515 595754.463300 4509565.868949 1 0.0000
516 588976.103525 4511054.718807 1 0.0000
517 605015.108905 4512007.682471 1 0.0000
518 603939.803155 4507709.567999 1 0.0000
519 602420.881830 4503132.800038 1 0.0000
520 590799.774142 4512244.745013 1 0.0000
521 593946.234931 4509372.810640 1 0.0000
522 596337.527274 4515577.938297 1 0.0000
523 590028.832735 4510931.103427 1 0.0000
524 596651.909340 4505198.870114 1 0.0000
525 599984.398963 4503437.589105 1 0.0000
526 600307.409912 4507245.595306 1 0.0000
527 604250.248170 4501869.712119 1 0.0000
528 607427.333785 4511348.844894 1 0.0000
529 596127.451531 4511627.992544 1 0.0000
530 599630.564163 4507354.918329 1 0.0000
531 598865.031061 4492892.668989 1 0.0000
532 593871.054198 4507410.082616 1 0.0000
533 600655.143388 4501482.051053 1 0.0000
534 592170.929075 4507251.476492 1 0.0000
535 592468.700064 4507274.062567 1 0.0000
536 596919.892621 4505027.303796 1 0.0000
537 589438.192378 4512703.092183 1 0.0000
538 595702.316059 4511523.503171 1 0.0000
539 588888.477996 4511684.818655 1 0.0000
540 601748.918749 4506432.792257 1 0.0000
541 598139.888417 4508632.484518 1 0.0000
542 607317.932316 4504619.175538 1 0.0000
543 601536.699413 4507113.603385 1 0.0000
544 606455.718248 4505674.149719 1 0.0000
545 608924.065987 4511149.805225 1 0.0000
546 602823.979395 4503461.010982 1 0.0000
547 604184.572929 4502420.238712 1 0.0000
548 592283.020103 4506023.768430 1 0.0000
549 604280.419234 4511762.842091 1 0.0000
550 603794.437711 4507495.511761 1 0.0000
551 602176.040091 4505505.147856 1 0.0000
552 600443.060348 4502254.328453 1 0.0000
553 596832.244516 4510241.239012 1 0.0000
554 600590.996088 4515423.440090 1 0.0000
555 591080.068386 4512597.770242 1 0.0000
556 606880.743227 4513186.327521 1 0.0000
557 599042.283692 4515639.837221 1 0.0000
558 597954.490128 4504944.902803 1 0.0000
559 589195.353616 4511175.451461 1 0.0000
560 592321.740026 4511323.502614 1 0.0000
561 600479.321072 4508849.862544 1 0.0000
562 591595.132835 4514116.636841 1 0.0000
563 601265.174177 4507730.354070 1 0.0000
564 598949.138265 4512499.970998 1 0.0000
565 600943.942293 4506527.557796 1 0.0000
566 606795.863088 4507868.503436 1 0.0000
567 599554.687855 4512202.432065 1 0.0000
568 589665.168961 4513456.231538 1 0.0000
569 601533.850520 4506265.179617 1 0.0000
570 589287.850136 4511749.704816 1 0.0000
571 603584.946710 4512410.122650 1 0.0000
572 601826.324166 4510318.180229 1 0.0000
573 593676.278472 4509235.655153 1 0.0000
574 589775.078359 4511003.786421 1 0.0000
575 593942.717537 4512117.508308 1 0.0000
576 589955.351652 4511683.867673 1 0.0000
577 593231.875634 4506459.359096 1 0.0000
578 599998.862535 4516869.997744 1 0.0000
579 591521.733725 4511571.586752 1 0.0000
580 607921.473388 4511791.164501 1 0.0000
581 595348.663026 4510921.891242 1 0.0000
582 604332.492532 4494700.470780 1 0.0000
583 598905.078391 4505336.627944 1 0.0000
584 601412.844531 4503451.685167 1 0.0000
585 596746.522422 4511427.210121 1 0.0000
586 600646.966395 4501549.666743 1 0.0000
587 596166.014265 4508400.370458 1 0.0000
588 598461.979098 4505632.669140 1 0.0000
589 592131.662628 4511049.211521 1 0.0000
590 601678.995532 4514052.006041 1 0.0000
591 594614.737211 4512538.686250 1 0.0000
592 592297.106776 4513967.697218 1 0.0000
593 602117.453848 4513388.397906 1 0.0000
594 598475.518075 4501652.373511 1 0.0000
595 595007.964373 4510627.905299 1 0.0000
596 602709.002514 4494392.263641 1 0.0000
597 605634.817249 4495732.751725 1 0.0000
598 601324.710956 4507854.450728 1 0.0000
599 592610.976966 4505937.604141 1 0.0000
600 605967.835114 4505968.472905 1 0.0000
601 593676.278472 4509235.655153 1 0.0000
602 605391.187025 4506163.050074 1 0.0000
603 606620.740923 4501312.739523 1 0.0000
604 601936.205713 4494445.059526 1 0.0000
605 597617.920169 4505386.294431 1 0.0000
606 597250.960524 4505177.035935 1 0.0000
607 597480.708418 4509358.790004 1 0.0000
608 607245.336783 4512533.143225 1 0.0000
609 600685.956391 4507588.463367 1 0.0000
610 591759.153177 4512612.209746 1 0.0000
611 590376.867781 4513924.486495 1 0.0000
612 592750.670951 4505980.026606 1 0.0000
613 604259.771279 4506584.446593 1 0.0000
614 601092.764250 4493875.090637 1 0.0000
615 597101.682327 4502304.438048 1 0.0000
616 592625.718687 4512353.000703 1 0.0000
617 592307.625794 4514863.124107 1 0.0000
618 595469.173688 4512221.130680 1 0.0000
619 596785.109264 4509670.237388 1 0.0000
620 589955.351652 4511683.867673 1 0.0000
621 596537.271938 4512247.920398 1 0.0000
622 603070.837559 4494597.185961 1 0.0000
623 595702.316059 4511523.503171 1 0.0000
624 605342.484654 4504173.148839 1 0.0000
625 608924.065987 4511149.805225 1 0.0000
626 589812.621723 4510998.424817 1 0.0000
